fieldName,displayName,dataType,requiredLevel,isCustom,lastUpdate,picklistValues,mappingSuggested,refForms,refViews,refChartVisualizations,refReports,refDashboards,refWorkflows,refFormulas,refPlugins,refPcfControls,refRelationships,refRibbon,sfObjectName,sfFieldDisplayName,sfFieldApiName,sfSuggestedObjectName,sfSuggestedFieldDisplayName,sfSuggestedFieldApiName
preferredappointmentdaycode,,,,False,,,false,1,0,0,0,0,0,0,0,0,0,0,,,,,,
preferredappointmenttimecode,,,,False,,,true,1,0,0,0,0,0,0,0,0,0,0,,,,Contact,Preferred Time,Preferred_Time__c
preferredequipmentid,,,,False,,,false,1,0,0,0,0,0,0,0,0,0,0,,,,,,
preferredserviceid,,,,False,,,false,1,0,0,0,0,0,0,0,0,0,0,,,,,,
preferredsystemuserid,,,,False,,,false,1,0,0,0,0,0,0,0,0,0,0,,,,,,
pricelevelid,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
priceperunit,,,,False,,,false,0,0,0,0,0,0,0,8,0,0,0,,,,,,
primarycontactid,,,,False,,,false,0,0,0,0,0,0,0,2,0,1,0,,,,,,
productdescription,,,,False,,,false,0,0,0,0,0,0,0,13,0,0,0,,,,,,
productid,,,,False,,,false,0,0,0,0,0,0,0,33,0,0,0,,,,,,
productname,,,,False,,,false,0,0,0,0,0,0,0,3,0,0,0,,,,,,
productnumber,,,,False,,,false,0,0,0,0,0,0,0,3,0,0,0,,,,,,
producttypecode,,,,False,,,false,0,0,0,0,0,0,0,3,0,0,0,,,,,,
quantity,,,,False,,,false,0,0,0,0,0,0,0,18,0,0,0,,,,,,
queryentitytype,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
quotedetailid,,,,False,,,false,0,0,0,0,0,0,0,14,0,0,0,,,,,,
quoteid,,,,False,,,false,0,0,0,4,0,0,0,20,0,0,0,,,,,,
record1id,,,,False,,,false,0,0,0,0,0,0,0,5,0,0,0,,,,,,
record1roleid,,,,False,,,false,0,0,0,0,0,0,0,3,0,0,0,,,,,,
record2id,,,,False,,,false,0,0,0,0,0,0,0,6,0,0,0,,,,,,
record2roleid,,,,False,,,false,0,0,0,0,0,0,0,5,0,0,0,,,,,,
regardingobjectid,Regarding,lookup,none,False,,,false,0,0,0,0,0,0,0,8,0,2,0,,,,,,
requestdeliveryby,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
responsiblecontactid,,,,False,,,false,0,0,0,0,0,0,0,0,0,1,0,,,,,,
roleid,,,,False,,,false,0,0,0,0,0,0,0,6,0,0,0,,,,,,
rolluponlyfromchildgoals,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
rollupqueryactualmoneyid,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
salesorderdetailid,,,,False,,,false,0,0,0,0,0,0,0,9,0,0,0,,,,,,
salesorderdetailname,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
salesorderid,,,,False,,,false,0,0,0,0,0,0,0,13,0,0,0,,,,,,
salesrepid,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
scheduledend,,,,False,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
shippingmethodcode,,,,False,,,true,0,0,0,1,0,0,0,1,0,0,0,,,,Contact,Shipping Method,Shipping_Method__c
shipto_line1,,,,False,,,false,0,0,0,1,0,0,0,1,0,0,0,,,,,,
shipto_line2,,,,False,,,false,0,0,0,1,0,0,0,1,0,0,0,,,,,,
shipto_line3,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
shipto_name,,,,False,,,false,0,0,0,1,0,0,0,1,0,0,0,,,,,,
shipto_postalcode,,,,False,,,false,0,0,0,1,0,0,0,1,0,0,0,,,,,,
shipto_stateorprovince,,,,False,,,false,0,0,0,1,0,0,0,1,0,0,0,,,,,,
spousesname,,,,False,,,true,1,0,0,0,0,0,0,0,0,0,0,,,,Contact,Spousepartner Name,Spousepartner_Name__c
state,,,,False,,,false,0,0,0,0,0,0,0,0,1,0,0,,,,,,
statecode,Status,state,systemrequired,False,,,true,0,7,0,0,0,10,0,20,0,0,0,,,,Contact,Status CRM,Status_CRM__c
statuscode,Status Reason,status,none,False,,,true,0,0,0,1,0,5,0,6,0,0,0,,,,Contact,Status Reason,Status_Reason__c
street,,,,False,,,false,0,0,0,0,0,0,0,0,1,0,0,,,,,,
subject,,,,False,,,false,0,0,0,0,0,0,0,3,0,0,0,,,,,,
systemuserid,,,,False,,,false,0,0,0,0,0,0,0,7,0,0,0,,,,,,
tax,,,,False,,,false,0,0,0,0,0,0,0,8,0,0,0,,,,,,
teamid,,,,False,,,false,0,0,0,0,0,0,0,3,0,0,0,,,,,,
teamtype,,,,False,,,false,0,0,0,0,0,0,0,3,0,0,0,,,,,,
telephone1,,,,False,,,true,3,6,0,0,0,0,0,1,0,0,0,,,,Contact,Other Phone,OtherPhone
title,,,,False,,,false,0,0,0,3,0,0,0,2,0,0,0,,,,,,
totalamount,,,,False,,,false,0,0,0,4,0,0,0,4,0,0,0,,,,,,
transactioncurrencyid,Currency,lookup,none,False,,,true,0,0,0,0,0,0,0,8,0,0,0,,,,Contact,Currency,Currency__c
uomid,,,,False,,,false,0,0,0,0,0,0,0,8,0,0,0,,,,,,
value,,,,False,,,false,0,0,0,0,0,0,0,0,1,0,0,,,,,,
zipcode,,,,False,,,false,0,0,0,0,0,0,0,0,1,0,0,,,,,,
